,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,view_history,response,filename,task,label,img_id
56,survey-html-form,22,953608,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,44369.19999999972,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_2594_Airplane.png,spec_conf,Airplane,2594.0
57,survey-html-form,23,976948,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,23326.899999999907,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_8765_Bird.png,spec_conf,Bird,8765.0
58,survey-html-form,24,999025,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,22066.19999999972,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_6088_Frog.png,spec_conf,Frog,6088.0
59,survey-html-form,25,1031515,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,32485.5,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_640_Dog.png,spec_conf,Dog,640.0
60,survey-html-form,26,1061455,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,29936.399999999907,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_154_Airplane.png,spec_conf,Airplane,154.0
61,survey-html-form,27,1087957,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,26496.399999999907,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_1250_Horse.png,spec_conf,Horse,1250.0
62,survey-html-form,28,1126614,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,38646.700000000186,,"{""classSelect"":""mostProbDeer"",""prob"":""50"",""classSelect2"":""secondProbDeer"",""prob2"":""50"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_682_Deer.png,spec_conf,Deer,682.0
63,survey-html-form,29,1157683,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,31060.299999999814,,"{""classSelect"":""mostProbDog"",""prob"":""50"",""classSelect2"":""secondProbDog"",""prob2"":""50"",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_9823_Dog.png,spec_conf,Dog,9823.0
64,survey-html-form,30,1178509,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,20820.299999999814,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_5809_Airplane.png,spec_conf,Airplane,5809.0
65,survey-html-form,31,1198271,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,19750.299999999814,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_9569_Frog.png,rerun_spec_conf,Frog,9569.0
66,survey-html-form,32,1227963,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,29686.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectDeer"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_5238_Bird.png,rerun_spec_conf,Bird,5238.0
67,survey-text,33,1277415,vtrn5nxg2l5ama3,62bcd9c5252778ec6c023802,8,49428.89999999991,,"{""Q0"":""yes"",""Q1"":""2"",""Q2"":""no"",""Q3"":""no"",""Q4"":""no"",""Q5"":""no""}",,,,
68,pavlovia,0,9251,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,,,,,,,
69,external-html,1,31900,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,22504.0,,,,,,
70,instructions,2,202404,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,170502.0,"[{""page_index"":0,""viewing_time"":24701},{""page_index"":1,""viewing_time"":11144},{""page_index"":2,""viewing_time"":21576},{""page_index"":3,""viewing_time"":20913},{""page_index"":4,""viewing_time"":21640},{""page_index"":5,""viewing_time"":34928},{""page_index"":6,""viewing_time"":5536},{""page_index"":7,""viewing_time"":23960},{""page_index"":8,""viewing_time"":6104}]",,,,,
71,survey-multi-choice,3,212701,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,10294.0,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}",,,,
72,instructions,4,215500,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,2799.0,"[{""page_index"":0,""viewing_time"":2799}]",,,,,
73,preload,5,217947,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,,,,,,,
74,survey-html-form,6,301807,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,83858.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_497_Bird.png,spec_conf,Bird,497.0
75,survey-html-form,7,335967,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,34156.0,,"{""classSelect"":""mostProbDog"",""prob"":""90"",""classSelect2"":""secondProbCat"",""prob2"":""10"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_4988_Dog.png,spec_conf,Dog,4988.0
76,survey-html-form,8,448144,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,112174.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_3791_Bird.png,spec_conf,Bird,3791.0
77,survey-html-form,9,490047,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,41902.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_6258_Airplane.png,spec_conf,Airplane,6258.0
78,survey-html-form,10,843114,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,353064.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_2112_Automobile.png,spec_conf,Automobile,2112.0
79,survey-html-form,11,858946,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,15829.0,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_4423_Frog.png,spec_conf,Frog,4423.0
80,survey-html-form,12,879163,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,20213.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""99"",""classSelect2"":""secondProbAutomobile"",""prob2"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_284_Airplane.png,spec_conf,Airplane,284.0
81,survey-html-form,13,898475,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,19309.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""99"",""classSelect2"":""secondProbAutomobile"",""prob2"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_3336_Airplane.png,spec_conf,Airplane,3336.0
82,survey-html-form,14,919131,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,20653.0,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_9277_Cat.png,spec_conf,Cat,9277.0
83,survey-html-form,15,932467,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,13332.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_2958_Airplane.png,spec_conf,Airplane,2958.0
84,survey-html-form,16,962332,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,29862.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_7875_Bird.png,spec_conf,Bird,7875.0
85,survey-html-form,17,988235,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,25901.0,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_6393_Cat.png,spec_conf,Cat,6393.0
86,survey-html-form,18,1022476,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,34237.0,,"{""classSelect"":""mostProbTruck"",""prob"":""60"",""classSelect2"":""secondProbAutomobile"",""prob2"":""40"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_8153_Deer.png,spec_conf,Deer,8153.0
87,survey-html-form,19,1039867,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,17388.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_1206_Automobile.png,spec_conf,Automobile,1206.0
88,survey-html-form,20,1063644,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,23773.0,,"{""classSelect"":""mostProbCat"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_6079_Cat.png,spec_conf,Cat,6079.0
89,survey-html-form,21,1086292,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,22647.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_3907_Bird.png,spec_conf,Bird,3907.0
90,survey-html-form,22,1115708,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,29414.0,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_5227_Deer.png,spec_conf,Deer,5227.0
91,survey-html-form,23,1130252,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,14541.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_1573_Airplane.png,spec_conf,Airplane,1573.0
92,survey-html-form,24,1155237,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,24981.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_4221_Bird.png,spec_conf,Bird,4221.0
93,survey-html-form,25,1198589,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,43349.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_1313_Automobile.png,spec_conf,Automobile,1313.0
94,survey-html-form,26,1218805,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,20213.0,,"{""classSelect"":""mostProbDeer"",""prob"":""99"",""classSelect2"":""secondProbHorse"",""prob2"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1""}",cifar10_train_1858_Deer.png,spec_conf,Deer,1858.0
95,survey-html-form,27,1291877,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,73070.0,,"{""classSelect"":""mostProbCat"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_9316_Cat.png,spec_conf,Cat,9316.0
96,survey-html-form,28,1303766,wl8kzsocb4ffrr6,62bcd9c5252778ec6c023802,17,11884.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectFrog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_1633_Automobile.png,spec_conf,Automobile,1633.0
